model,tag,x,y,pred_mean,pred_std,lower_95,upper_95
dist_auto_full_xmat_matern12,15,1.2,0.470377,0.470216039690666,0.0013016667223590143,0.46766481979496805,0.47276725958636395
dist_auto_full_xmat_matern12,15,1.2,0.469922,0.46995241643362334,0.0014241673698405376,0.46716109968077874,0.47274373318646795
dist_auto_full_xmat_matern12,15,1.2,0.470294,0.46991565134870494,0.001855787137606553,0.4662783753960234,0.4735529273013865
dist_auto_full_xmat_matern12,15,1.4,0.476004,0.4758375467665794,0.0014682519919045794,0.47295982574221723,0.4787152677909416
dist_auto_full_xmat_matern12,15,1.4,0.475194,0.4749774160870877,0.001330023701303212,0.47237061753394877,0.47758421464022666
dist_auto_full_xmat_matern12,15,1.4,0.473841,0.47368889814014786,0.0013017728288221469,0.4711374702796036,0.4762403260006921
dist_auto_full_xmat_matern12,15,1.4,0.472153,0.4720840488200601,0.0012804448352199572,0.4695744230588387,0.47459367458128154
dist_auto_full_xmat_matern12,15,1.4,0.470623,0.47061672122332276,0.0012774514855460335,0.4681129623196553,0.4731204801269902
dist_auto_full_xmat_matern12,15,1.4,0.469734,0.4696986174903806,0.0012786821192482957,0.4671924465889786,0.4722047883917826
dist_auto_full_xmat_matern12,15,1.4,0.469716,0.46953783985056435,0.0013003390576716643,0.4669892221298371,0.4720864575712916
dist_auto_full_xmat_matern12,15,1.4,0.470605,0.4702426393890709,0.0015205099175910057,0.46726249471245657,0.47322278406568524
dist_auto_full_xmat_matern12,15,1.6,0.477567,0.4776288005711337,0.0015241380060303303,0.4746415449718456,0.48061605617042186
dist_auto_full_xmat_matern12,15,1.6,0.476628,0.4765951889898735,0.0015304176280081351,0.4735956255576724,0.47959475242207467
dist_auto_full_xmat_matern12,15,1.6,0.474967,0.4749116257731645,0.0013698514612373932,0.4722267662449696,0.47759648530135934
dist_auto_full_xmat_matern12,15,1.6,0.472993,0.47289897638769113,0.0013272714984357405,0.47029757205305056,0.4755003807223317
dist_auto_full_xmat_matern12,15,1.6,0.471223,0.4712240974514338,0.0013001315483792135,0.46867588644144625,0.4737723084614213
dist_auto_full_xmat_matern12,15,1.6,0.470005,0.4700597916597674,0.0012805532229988451,0.46754995346240297,0.47256962985713186
dist_auto_full_xmat_matern12,15,1.6,0.469603,0.4696424716932235,0.0012779672255053519,0.4671377019578104,0.47214724142863657
dist_auto_full_xmat_matern12,15,1.6,0.470142,0.47001841703340236,0.0012792999680807673,0.4675110351705408,0.4725257988962639
dist_auto_full_xmat_matern12,15,1.6,0.471342,0.4707970574550491,0.0013142879715807314,0.4682211003654366,0.4733730145446615
dist_auto_full_xmat_matern12,15,1.8,0.478613,0.47852489764700656,0.00171687513284772,0.4751598842206726,0.4818899110733405
dist_auto_full_xmat_matern12,15,1.8,0.47754,0.4778278379350862,0.001531475980848488,0.474826200169435,0.4808294757007374
dist_auto_full_xmat_matern12,15,1.8,0.475929,0.47624969756359575,0.0015264632394082745,0.4732578845906312,0.47924151053656033
dist_auto_full_xmat_matern12,15,1.8,0.474065,0.47419981801356875,0.0015506375698011521,0.47116062422368377,0.47723901180345374
dist_auto_full_xmat_matern12,15,1.8,0.472239,0.4721919934461045,0.0013719014158072968,0.4695031160807827,0.4748808708114263
dist_auto_full_xmat_matern12,15,1.8,0.470794,0.4706103260136492,0.001327486080195438,0.4680085011064879,0.47321215092081054
dist_auto_full_xmat_matern12,15,1.8,0.470047,0.4699480495159138,0.0013146290444312583,0.4673714239357982,0.47252467509602936
dist_auto_full_xmat_matern12,15,1.8,0.470179,0.4700511180226219,0.0013118268838819645,0.46747998457626183,0.47262225146898196
dist_auto_full_xmat_matern12,15,1.8,0.470979,0.4707099406312927,0.0013100439276061814,0.46814230171501914,0.4732775795475662
