candidate,angle_bin,R2,RMSE,MAE,corr2,n
compact_axis_global_rational_quadratic,"[-10,10)",-0.8197360806474616,5.734031626854184,4.531814778039552,0.7094967239012224,17
axis_plus_environment_matern32,"[10,30)",-0.705000575966781,3.502652288560562,2.3853433005484286,0.7317481831444359,36
axis_plus_environment_matern32,"[30,50)",-0.18265223129831876,9.647267011741759,6.2512432532345334,0.35820125954028653,52
axis_plus_environment_matern32,"[50,70]",-0.7114849939196013,19.700230338591783,14.942868024218825,0.001134268683348539,41
axis_plus_environment_matern32,"[-30,-10)",0.12126858574671495,7.018304846403476,4.198963439068553,0.12507523482940894,24
axis_plus_environment_matern32,"[-10,10)",-5.451671502755613,10.796724117021327,7.424701240932783,0.8210025117602138,17
axis_environment_interaction_matern32,"[10,30)",0.5862161450664254,1.7255260982164882,1.3765540097930535,0.6270790068152781,36
axis_environment_interaction_matern32,"[30,50)",0.38011270593162205,6.984448805606056,5.024895088081032,0.4355941440404938,52
axis_environment_interaction_matern32,"[50,70]",0.41054605213149986,11.561380552289002,8.950444522542366,0.42073010272325384,41
axis_environment_interaction_matern32,"[-30,-10)",0.16165095284728026,6.855144117956429,2.5807165946886976,0.4568313331872655,24
axis_environment_interaction_matern32,"[-10,10)",0.7861129637861862,1.9658397493694433,1.6208253756276396,0.827908400134841,17
moe_matern32_matern12_gate40,"[10,30)",-0.628917936578427,3.4236106160508823,2.4043833267294312,0.37720377993896076,36
moe_matern32_matern12_gate40,"[30,50)",0.14616692457795177,8.197138220783014,5.6275075043145755,0.20471021464188274,52
moe_matern32_matern12_gate40,"[50,70]",0.4201825473782541,11.466487395686896,7.572755764380815,0.5878670052424678,41
moe_matern32_matern12_gate40,"[-30,-10)",0.5769266694901514,4.86980954614142,2.022017206885548,0.8590073763958034,24
moe_matern32_matern12_gate40,"[-10,10)",-0.38842152705797517,5.008602319636047,3.566185765150845,0.6573736145992329,17
moe_matern32_rf_gate40,"[10,30)",-0.65549800658721,3.451430182915988,2.4167169700486264,0.3708001874906803,36
