axis_angle_deg,surface_feature_value,pred_mean,pred_std,interval_width_95,lower_95,upper_95,surface_feature,surface_feature_label,grid_kind,reference_file_key,reference_tilt_deg_proxy,reference_deviation_deg
7.253263074319634,0.16873524334702883,40.48451069726947,10.012377352796785,39.24779802221237,20.860611686163285,60.10840970837566,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
8.930961323516318,0.16873524334702883,40.30088535055401,9.944737899798959,38.98265623859291,20.809557231257557,59.792213469850466,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
10.608659572713009,0.16873524334702883,40.06908886110271,9.877975211830474,38.72095131073428,20.708613205735574,59.42956451646985,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
12.28635782190969,0.16873524334702883,39.7863900801237,9.812085413092753,38.46266804578523,20.555056057231088,59.01772410301632,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
13.964056071106377,0.16873524334702883,39.45000335053058,9.74683638230159,38.206896545031576,20.34655507801479,58.55345162304637,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
15.641754320303065,0.16873524334702883,39.056923788974856,9.681721269573075,37.951649993437265,20.081098792256224,58.032748785693485,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
17.319452569499752,0.16873524334702883,38.603763812071406,9.615924198394971,37.69373021384266,19.756898705150075,57.450628918992734,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
18.99715081869644,0.16873524334702883,38.08660092702289,9.548297013377496,37.42863651982251,19.372282667111637,56.80091918693415,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
20.674849067893128,0.16873524334702883,37.50084727226269,9.477342229193113,37.1504988767581,18.92559783388364,56.076096710641735,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
22.352547317089815,0.16873524334702883,36.8411574164055,9.401199579658114,36.852025175205995,18.415144828802504,55.2671700040085,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
24.030245566286496,0.16873524334702883,36.10140725074574,9.31764419705539,36.52449409397439,17.839160203758542,54.363654297732936,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
25.707943815483183,0.16873524334702883,35.27480448978547,9.224118711025445,36.1578809254638,17.195864027053567,53.35374495251737,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
27.38564206467987,0.16873524334702883,34.35422411336349,9.117827426403474,35.74122674600468,16.483610740361154,52.22483748636583,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
29.06334031387656,0.16873524334702883,33.332888482969935,8.995907118270766,35.263307920156414,15.701234522891728,50.964542443048146,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
30.741038563073246,0.16873524334702883,32.205522520807975,8.855656086647466,34.7135339786039,14.848755531506026,49.56228951010992,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
