file_key,fold,y,pred_mean,pred_std,residual,lower_95,upper_95
0-0-4-6-11,5,47.67,47.761572985608026,3.294892416351929,-0.09157298560802474,41.30370251662409,54.21944345459196
0-0-4-6-12,6,47.45,47.573931228937404,4.125511253251656,-0.12393122893740127,39.488077754749455,55.659784703125354
0-0-4-6-13,5,47.28,47.65306117560365,6.264579729258803,-0.3730611756036524,35.37471052797672,59.93141182323059
0-0-4-6-14,1,47.14,47.15165596916937,6.144523443991235,-0.011655969169368063,35.10861131678453,59.194700621554205
0-0-4-6-6,5,49.76,49.52649302576862,4.656472399823185,0.2335069742313749,40.399974827110384,58.65301122442686
0-0-4-6-7,7,49.2,49.17279714204351,3.9458614811058643,0.027202857956496018,41.43905075109214,56.906543532994874
0-0-4-6-8,7,48.71,48.74740556854261,3.5154060734850994,-0.03740556854261001,41.85733627347845,55.63747486360677
0-0-4-6-9,1,48.29,48.341111544801315,3.205375209152549,-0.051111544801315745,42.058691577924776,54.623531511677854
0-0-4-9-15,8,46.82,46.866770870558646,2.4813692095608793,-0.04677087055864604,42.0033765874727,51.73016515364459
0-0-4-9-16,2,46.8,46.746111524305064,2.067773558189533,0.053888475694932936,42.693349822069344,50.798873226540785
0-0-4-9-17,6,46.82,46.87422320220056,2.2724112035661452,-0.05422320220056065,42.4203790851456,51.328067319255524
0-0-4-9-18,1,46.88,46.67669890931064,2.4476399590943454,0.20330109068936508,41.87941274236463,51.473985076256646
0-0-5-1-10,10,47.73,47.803164112369345,3.7719103274633774,-0.07316411236934783,40.410355717626445,55.195972507112245
0-0-5-1-4,6,48.71,49.371983198371424,5.4020321499145965,-0.6619831983714235,38.78419474121134,59.95977165553151
0-0-5-1-5,2,48.48,48.62032725513712,3.994813128938747,-0.14032725513712307,40.790637397449416,56.450017112824824
0-0-5-1-6,10,48.27,48.33188675799957,5.024255930494517,-0.061886757999566555,38.48452608511854,58.1792474308806
0-0-5-1-7,5,48.08,48.13245590310367,4.941132767877412,-0.05245590310367021,38.44801363523323,57.816898170974106
0-0-5-1-8,10,47.94,47.97427117478094,3.5521738237443246,-0.03427117478094033,41.01213841341613,54.936403936145744
0-0-5-1-9,4,47.82,47.8405399764151,2.723786342155384,-0.02053997641510108,42.502016844208455,53.17906310862175
0-0-5-11-12,10,47.45,47.077244623170756,6.017849123432329,0.37275537682924664,35.28247707684746,58.872012169494056
0-0-5-11-13,5,47.36,47.33361487687276,2.476698026299591,0.026385123127241172,42.47937594474413,52.18785380900139
0-0-5-11-14,2,47.29,47.242627133480475,2.1999015823899506,0.04737286651952388,42.9308992624635,51.55435500449745
0-0-5-11-15,8,47.25,47.32986671351339,2.226985354711218,-0.0798667135133897,42.96505562418125,51.69467780284553
0-0-5-11-16,10,47.25,47.272002031489386,1.5402039083851267,-0.022002031489385843,44.25325784220671,50.290746220772064
