angle_view,angle_bin,model,method_type,kernel_family,n,y_mean,y_std,R2_within_bin,RMSE,MAE,bias_y_minus_pred,coverage_95,mean_pred_std,rank_RMSE_within_angle_bin,rank_MAE_within_angle_bin,SSE,SSE_share_within_view_model
C6_to_H6_direction,"[-30,-10)",RF_current_residualPLS5,RF,randomForest+PLS,24,46.0975,7.647964349789569,0.6642839709959101,4.338006423194485,2.092835269358388,-0.42719418813740395,,,6.0,7.0,451.6391934642386,0.26054780963291735
C6_to_H6_direction,"[-10,10)",RF_current_residualPLS5,RF,randomForest+PLS,17,45.79352941176471,4.3814751242824475,0.7483252002544689,2.132434728875148,1.151177764041706,0.9364049389898007,,,6.0,6.0,77.30372383951806,0.044596031997052935
reversed_C3_to_H3_direction,"[10,30)",base_cyclic_xproc_pca8_matern32,GPR,matern,34,48.251176470588234,2.032925589578458,0.7684685269963406,0.9637047762424649,0.4518956268501332,0.1695864894516668,1.0,3.6423254328714374,1.0,1.0,31.576714455586337,0.02739027958010534
reversed_C3_to_H3_direction,"[30,50)",base_cyclic_xproc_pca8_matern32,GPR,matern,52,42.57557692307692,8.957614224882088,0.9607220534109839,1.7581266565785583,0.9310083770919793,0.1695701364378281,0.9807692307692307,3.079210999904535,1.0,1.0,160.7324857097492,0.13942260292430314
reversed_C3_to_H3_direction,"[50,70]",base_cyclic_xproc_pca8_matern32,GPR,matern,41,38.25585365853659,15.24567610432705,0.9263046241049385,4.087943412254814,2.3293535120920175,-0.5474413061653808,0.8292682926829268,2.8603835762207805,6.0,5.0,685.1625350136989,0.5943238147285723
reversed_C3_to_H3_direction,"[-30,-10)",base_cyclic_xproc_pca8_matern32,GPR,matern,24,46.0975,7.647964349789569,0.8300664585990365,3.0863395637310864,0.9949375432028122,-0.9136521241418207,1.0,4.48372269464443,4.0,2.0,228.611805663643,0.1983024953798544
reversed_C3_to_H3_direction,"[-10,10)",base_cyclic_xproc_pca8_matern32,GPR,matern,19,45.463157894736845,4.644534485262794,0.8795740233348397,1.5687788748031306,1.0232993830760468,0.6940572965092803,1.0,4.645904627086041,4.0,4.0,46.76027600254295,0.04056080738716487
reversed_C3_to_H3_direction,"[10,30)",base_cyclic_xproc_pca8_rbf_iso,GPR,rbf,34,48.251176470588234,2.032925589578458,0.6639758493121463,1.1609786681200027,0.5440170832206119,0.16113748060130692,1.0,3.3875706300585864,4.0,5.0,45.827629906209644,0.03953118133031123
reversed_C3_to_H3_direction,"[30,50)",base_cyclic_xproc_pca8_rbf_iso,GPR,rbf,52,42.57557692307692,8.957614224882088,0.9562303170358221,1.8559337590203964,0.960315491366199,0.22914478812332872,0.9807692307692307,2.72646550815363,4.0,3.0,179.1134861293221,0.15450433970452834
reversed_C3_to_H3_direction,"[50,70]",base_cyclic_xproc_pca8_rbf_iso,GPR,rbf,41,38.25585365853659,15.24567610432705,0.9269418493163636,4.070231336591357,2.368876292601066,-0.5264698569825854,0.7804878048780488,2.672150509392367,4.0,6.0,679.2381084681808,0.5859147611880958
reversed_C3_to_H3_direction,"[-30,-10)",base_cyclic_xproc_pca8_rbf_iso,GPR,rbf,24,46.0975,7.647964349789569,0.8304442349834031,3.0829070603188664,1.1201055834376648,-0.9798545341674313,0.9583333333333334,4.261612312735644,3.0,4.0,228.10358262153397,0.19676348319038112
reversed_C3_to_H3_direction,"[-10,10)",base_cyclic_xproc_pca8_rbf_iso,GPR,rbf,19,45.463157894736845,4.644534485262794,0.9304767631223422,1.1919735976630792,0.7670953921656917,0.5027917411443119,1.0,4.485788964795592,2.0,2.0,26.99522009299142,0.023286234586683385
reversed_C3_to_H3_direction,"[10,30)",base_cyclic_xproc_pca8_rational_quadratic,GPR,rational_quadratic,34,48.251176470588234,2.032925589578458,0.6883907718665674,1.1180060386994934,0.5141736768654092,0.3186111072370089,1.0,3.8609808986564236,3.0,4.0,42.49787508733013,0.03636210741219564
reversed_C3_to_H3_direction,"[30,50)",base_cyclic_xproc_pca8_rational_quadratic,GPR,rational_quadratic,52,42.57557692307692,8.957614224882088,0.9592580386549762,1.7905924018897306,0.9540222827471964,0.3476366992844373,1.0,3.131310546801783,2.0,2.0,166.72349978467219,0.14265225719755606
