model,x,y,pred_mean,pred_std,lower_95,upper_95,lower_confidence_bound
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,0.8689655172413793,0.4703191793520581,0.0008304912482986878,0.4686914464159169,0.47194691228819924,0.4686914464159169
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,0.9310344827586207,0.47047666687420225,0.000990939703283114,0.46853446074491656,0.47241887300348795,0.46853446074491656
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,0.993103448275862,0.47065587136948406,0.001170780268199041,0.4683611842100038,0.47295055852896434,0.4683611842100038
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,1.0551724137931033,0.4708371206252564,0.001858601037633367,0.4671943295298662,0.4744799117206466,0.4671943295298662
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,1.1172413793103448,0.4710425586585698,0.002017006997835741,0.4670892975862465,0.4749958197308931,0.4670892975862465
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,1.1793103448275861,0.47125257882249877,0.0021993954448518466,0.4669418429628277,0.47556331468216984,0.4669418429628277
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,1.2413793103448276,0.47146062789289633,0.002404266422099268,0.4667483522963428,0.47617290348944985,0.4667483522963428
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,1.303448275862069,0.4715422193723327,0.003932796641710312,0.46383407959606043,0.479250359148605,0.46383407959606043
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,1.3655172413793104,0.47172034912549493,0.004074889889476437,0.46373371170115474,0.4797069865498351,0.46373371170115474
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,1.4275862068965517,0.471877541463219,0.004241142516212483,0.4635650548781409,0.480190028048297,0.4635650548781409
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,1.489655172413793,0.471936411451503,0.004873827043665723,0.46238388597904084,0.48148893692396516,0.46238388597904084
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,1.5517241379310345,0.4719217648962337,0.005612276100782987,0.46092190586740417,0.48292162392506327,0.46092190586740417
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,1.6137931034482758,0.4719841268484492,0.005773907601063061,0.46066747590030355,0.48330077779659486,0.46066747590030355
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,1.6758620689655173,0.4719958492464611,0.006004044115165196,0.46022813901914766,0.48376355947377453,0.46022813901914766
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,1.7379310344827585,0.47192909026692564,0.006393921718720493,0.45939723397826504,0.48446094655558625,0.45939723397826504
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,1.8,0.4718824699952198,0.0065709111824891675,0.4590037207319296,0.48476121925851007,0.4590037207319296
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,0.0,0.47088998406230814,0.00013230349925489153,0.4706306739687399,0.47114929415587636,0.4706306739687399
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,0.06206896551724138,0.4707320469303974,0.0001296697816242338,0.4704778988285307,0.4709861950322641,0.4704778988285307
